fixture_id,date,league_season,league,home_team,away_team,home_score,away_score,home_result,home_avg_goals_last_3,home_avg_goals_against_last_3,home_avg_goals_last_5,home_avg_goals_against_last_5,home_avg_goals_last_10,home_avg_goals_against_last_10,home_avg_goals_season,home_avg_goals_against_season,home_avg_scoring_last_3,home_avg_scoring_last_5,home_avg_scoring_last_10,home_avg_scoring_season,home_points_last_3,home_points_last_5,home_points_last_10,home_streak,away_avg_goals_last_3,away_avg_goals_against_last_3,away_avg_goals_last_5,away_avg_goals_against_last_5,away_avg_goals_last_10,away_avg_goals_against_last_10,away_avg_goals_season,away_avg_goals_against_season,away_avg_scoring_last_3,away_avg_scoring_last_5,away_avg_scoring_last_10,away_avg_scoring_season,away_points_last_3,away_points_last_5,away_points_last_10,away_streak,home_elo,away_elo,scoring_diff_last_3,scoring_diff_last_5,scoring_diff_last_10,scoring_diff_season,points_diff_last_3,points_diff_last_5,points_diff_last_10,streak_diff,elo_diff,h2h_matches,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_home_goals,h2h_away_goals,h2h_goal_diff
878064,2022-11-05,2022,La Liga,Celta Vigo,Osasuna,1,2,0,1.0,2.667,0.8,2.2,1.0,1.8,1.083,2.0,-1.667,-1.4,-0.8,-0.917,1.0,1.0,10.0,-1,1.333,0.333,1.0,1.0,0.9,1.0,1.083,0.917,1.0,0.0,-0.1,0.166,7.0,7.0,14.0,1,1452.14,1498.88,-2.67,-1.4,-0.7,-1.08,-6.0,-6.0,-4.0,-2,-46.74,2,1,0,1,2,0,2
878071,2022-11-05,2022,La Liga,Barcelona,Almeria,2,0,2,2.667,0.0,2.0,0.6,2.5,0.3,2.417,0.333,2.667,1.4,2.2,2.084,9.0,12.0,27.0,3,2.333,1.667,2.2,1.8,1.3,1.7,1.25,1.667,0.666,0.4,-0.4,-0.417,6.0,9.0,12.0,1,1645.52,1478.43,2.0,1.0,2.6,2.5,3.0,3.0,15.0,2,167.09,0,0,0,0,0,0,0
878062,2022-11-06,2022,La Liga,Atletico Madrid,Espanyol,1,1,1,1.667,1.667,1.6,1.2,1.7,1.0,1.667,1.0,0.0,0.4,0.7,0.667,4.0,10.0,20.0,-1,1.0,1.333,1.2,1.2,1.3,1.6,1.25,1.667,-0.333,0.0,-0.3,-0.417,2.0,6.0,10.0,0,1595.07,1440.02,0.33,0.4,1.0,1.08,2.0,4.0,10.0,-1,155.05,2,2,0,0,4,2,2
878065,2022-11-06,2022,La Liga,Real Sociedad,Valencia,1,1,1,0.333,1.0,0.8,0.8,1.4,1.1,1.333,1.25,-0.667,0.0,0.3,0.083,3.0,9.0,19.0,-2,0.667,1.333,1.2,1.4,1.7,1.3,1.5,1.167,-0.666,-0.2,0.4,0.333,1.0,5.0,12.0,-2,1551.19,1478.29,-0.0,0.2,-0.1,-0.25,2.0,4.0,7.0,0,72.9,2,0,0,2,0,0,0
878069,2022-11-06,2022,La Liga,Villarreal,Mallorca,0,2,0,0.667,1.667,0.8,1.2,0.9,0.8,1.167,0.667,-1.0,-0.4,0.1,0.5,3.0,6.0,12.0,-1,1.0,1.0,0.8,1.0,0.9,1.1,0.833,1.083,0.0,-0.2,-0.2,-0.25,4.0,5.0,12.0,0,1534.19,1446.83,-1.0,-0.2,0.3,0.75,-1.0,1.0,0.0,-1,87.36,2,1,0,1,3,0,3
878063,2022-11-06,2022,La Liga,Real Betis,Sevilla,1,1,1,1.0,0.667,1.2,0.6,1.1,0.7,1.333,0.667,0.333,0.6,0.4,0.666,4.0,8.0,17.0,1,0.667,1.667,0.8,1.2,0.9,1.6,0.917,1.583,-1.0,-0.4,-0.7,-0.666,1.0,5.0,9.0,-2,1571.44,1526.87,1.33,1.0,1.1,1.33,3.0,3.0,8.0,3,44.57,2,0,2,0,1,4,-3
878066,2022-11-07,2022,La Liga,Rayo Vallecano,Real Madrid,3,2,2,2.333,0.667,1.6,1.0,1.5,1.4,1.417,1.167,1.666,0.6,0.1,0.25,7.0,8.0,14.0,2,2.333,0.667,2.2,0.6,2.3,0.8,2.417,0.833,1.666,1.6,1.5,1.584,7.0,13.0,26.0,0,1466.81,1683.38,0.0,-1.0,-1.4,-1.33,0.0,-5.0,-12.0,2,-216.57,2,0,2,0,1,3,-2
878073,2022-11-08,2022,La Liga,Elche,Girona,1,2,0,1.0,1.667,1.0,2.0,0.8,2.4,0.692,2.231,-0.667,-1.0,-1.6,-1.539,1.0,2.0,3.0,-2,1.333,1.0,1.4,1.4,1.5,1.8,1.385,1.615,0.333,0.0,-0.3,-0.23,5.0,6.0,10.0,1,1399.85,1481.27,-1.0,-1.0,-1.3,-1.31,-4.0,-4.0,-7.0,-3,-81.42,0,0,0,0,0,0,0
878072,2022-11-08,2022,La Liga,Athletic Club,Valladolid,3,0,2,0.667,2.0,0.8,1.8,1.6,1.4,1.615,1.077,-1.333,-1.0,0.2,0.538,3.0,4.0,14.0,-1,1.0,1.0,1.4,1.0,1.2,1.0,1.0,1.385,0.0,0.4,0.2,-0.385,6.0,9.0,16.0,1,1523.44,1495.41,-1.33,-1.4,0.0,0.92,-3.0,-5.0,-2.0,-2,28.03,0,0,0,0,0,0,0
878077,2022-11-08,2022,La Liga,Osasuna,Barcelona,1,2,0,1.667,0.667,1.2,0.8,1.1,1.0,1.154,0.923,1.0,0.4,0.1,0.231,7.0,10.0,17.0,2,2.333,0.0,2.2,0.6,2.3,0.3,2.385,0.308,2.333,1.6,2.0,2.077,9.0,12.0,27.0,4,1507.54,1651.05,-1.33,-1.2,-1.9,-1.85,-2.0,-2.0,-10.0,-2,-143.51,2,0,1,1,2,6,-4
878081,2022-11-09,2022,La Liga,Sevilla,Real Sociedad,1,2,0,0.667,1.667,0.8,1.2,0.9,1.5,0.923,1.538,-1.0,-0.4,-0.6,-0.615,1.0,5.0,10.0,0,0.333,1.333,0.8,1.0,1.4,1.2,1.308,1.231,-1.0,-0.2,0.2,0.077,1.0,7.0,17.0,0,1528.15,1549.12,0.0,-0.2,-0.8,-0.69,0.0,-2.0,-7.0,0,-20.97,2,0,0,2,0,0,0
878075,2022-11-09,2022,La Liga,Almeria,Getafe,1,0,2,1.333,1.667,1.6,2.0,1.1,1.8,1.154,1.692,-0.334,-0.4,-0.7,-0.538,3.0,6.0,9.0,-1,0.667,0.333,0.8,0.6,1.1,1.3,0.923,1.462,0.334,0.2,-0.2,-0.539,5.0,7.0,13.0,0,1472.9,1465.99,-0.67,-0.6,-0.5,0.0,-2.0,-1.0,-4.0,-1,6.91,0,0,0,0,0,0,0
878074,2022-11-09,2022,La Liga,Espanyol,Villarreal,0,1,0,1.333,1.333,1.0,1.0,1.3,1.4,1.231,1.615,0.0,0.0,-0.1,-0.384,3.0,6.0,11.0,0,0.667,1.333,0.8,1.4,0.9,1.0,1.077,0.769,-0.666,-0.6,-0.1,0.308,3.0,6.0,11.0,-2,1444.21,1521.73,0.67,0.6,0.0,-0.69,0.0,0.0,0.0,2,-77.52,2,0,1,1,1,5,-4
878076,2022-11-09,2022,La Liga,Mallorca,Atletico Madrid,1,0,2,1.667,0.667,1.0,0.8,0.9,1.1,0.923,1.0,1.0,0.2,-0.2,-0.077,7.0,7.0,12.0,1,1.667,1.667,1.4,1.2,1.7,1.1,1.615,1.0,0.0,0.2,0.6,0.615,4.0,8.0,18.0,0,1459.29,1590.88,1.0,0.0,-0.8,-0.69,3.0,-1.0,-6.0,1,-131.59,2,2,0,0,3,1,2
878079,2022-11-10,2022,La Liga,Rayo Vallecano,Celta Vigo,0,0,1,3.0,1.0,2.0,0.8,1.8,1.4,1.538,1.231,2.0,1.2,0.4,0.307,9.0,11.0,17.0,3,1.0,2.0,1.0,2.4,1.0,2.0,1.077,2.0,-1.0,-1.4,-1.0,-0.923,1.0,1.0,7.0,-2,1482.34,1443.48,3.0,2.6,1.4,1.23,8.0,10.0,10.0,5,38.86,2,0,1,1,0,2,-2
878078,2022-11-10,2022,La Liga,Valencia,Real Betis,3,0,2,0.667,1.333,1.0,1.4,1.8,1.3,1.462,1.154,-0.666,-0.4,0.5,0.308,1.0,3.0,13.0,0,1.333,1.0,1.4,0.8,1.1,0.8,1.308,0.692,0.333,0.6,0.3,0.616,4.0,8.0,15.0,0,1480.36,1570.16,-1.0,-1.0,0.2,-0.31,-3.0,-5.0,-2.0,0,-89.8,2,0,2,0,1,7,-6
878080,2022-11-10,2022,La Liga,Real Madrid,Cadiz,2,1,2,2.0,1.667,2.4,1.2,2.2,1.0,2.385,1.0,0.333,1.2,1.2,1.385,4.0,10.0,23.0,-1,1.333,2.333,1.0,1.6,0.8,1.7,0.615,1.846,-1.0,-0.6,-0.9,-1.231,4.0,6.0,11.0,0,1667.85,1457.57,1.33,1.8,2.1,2.62,0.0,4.0,12.0,-1,210.28,2,0,0,2,1,1,0
878086,2022-12-29,2022,La Liga,Girona,Rayo Vallecano,2,2,1,1.667,1.0,1.6,1.4,1.6,1.8,1.429,1.571,0.667,0.2,-0.2,-0.142,7.0,8.0,12.0,2,1.333,0.667,2.0,0.8,1.7,1.2,1.429,1.143,0.666,1.2,0.5,0.286,7.0,11.0,18.0,0,1488.97,1481.23,0.0,-1.0,-0.7,-0.43,0.0,-3.0,-6.0,2,7.74,0,0,0,0,0,0,0
878087,2022-12-29,2022,La Liga,Real Betis,Athletic Club,0,0,1,1.0,1.333,0.8,1.2,1.0,0.9,1.214,0.857,-0.333,-0.4,0.1,0.357,4.0,5.0,15.0,-1,1.667,0.667,1.4,1.6,1.9,1.3,1.714,1.0,1.0,-0.2,0.6,0.714,6.0,7.0,17.0,1,1557.63,1532.63,-1.33,-0.2,-0.5,-0.36,-2.0,-2.0,-2.0,-2,25.0,2,1,1,0,3,3,0
878082,2022-12-29,2022,La Liga,Atletico Madrid,Elche,2,0,2,1.0,1.667,1.2,1.4,1.6,1.1,1.5,1.0,-0.667,-0.2,0.5,0.5,1.0,5.0,17.0,-1,0.667,1.667,0.8,2.0,0.9,2.2,0.714,2.214,-1.0,-1.2,-1.3,-1.5,0.0,1.0,3.0,-3,1577.26,1392.15,0.33,1.0,1.8,2.0,1.0,4.0,14.0,2,185.11,2,2,0,0,3,0,3
878084,2022-12-30,2022,La Liga,Celta Vigo,Sevilla,1,1,1,0.667,1.667,0.8,2.0,0.7,2.0,1.0,1.857,-1.0,-1.2,-1.3,-0.857,1.0,2.0,5.0,0,0.667,1.333,0.8,1.6,1.0,1.4,0.929,1.571,-0.666,-0.8,-0.4,-0.642,1.0,2.0,10.0,-1,1444.59,1518.75,-0.33,-0.4,-0.9,-0.21,0.0,0.0,-5.0,1,-74.16,2,0,1,1,2,3,-1
878085,2022-12-30,2022,La Liga,Getafe,Mallorca,2,0,2,0.333,0.333,0.8,0.8,1.0,0.9,0.857,1.429,0.0,0.0,0.1,-0.572,4.0,6.0,13.0,-1,1.333,0.333,1.2,0.6,0.9,1.0,0.929,0.929,1.0,0.6,-0.1,0.0,7.0,10.0,14.0,2,1456.19,1472.91,-1.0,-0.6,0.2,-0.57,-3.0,-4.0,-1.0,-3,-16.72,2,1,0,1,1,0,1
878089,2022-12-30,2022,La Liga,Valladolid,Real Madrid,0,2,0,0.667,2.0,1.4,1.4,1.1,1.3,0.929,1.5,-1.333,0.0,-0.2,-0.571,3.0,9.0,13.0,-1,1.667,1.667,2.2,1.2,2.2,1.0,2.357,1.0,0.0,1.0,1.2,1.357,4.0,10.0,23.0,1,1486.22,1672.44,-1.33,-1.0,-1.4,-1.93,-1.0,-1.0,-10.0,-2,-186.22,0,0,0,0,0,0,0
878091,2022-12-30,2022,La Liga,Cadiz,Almeria,1,1,1,1.333,1.333,1.0,1.8,0.9,1.6,0.643,1.857,0.0,-0.8,-0.7,-1.214,4.0,5.0,11.0,-1,1.333,1.0,1.6,1.4,1.2,1.7,1.143,1.571,0.333,0.2,-0.5,-0.428,6.0,9.0,12.0,1,1452.98,1482.7,-0.33,-1.0,-0.2,-0.79,-2.0,-4.0,-1.0,-2,-29.72,0,0,0,0,0,0,0
878083,2022-12-31,2022,La Liga,Barcelona,Espanyol,1,1,1,1.667,0.333,2.4,0.2,2.2,0.4,2.357,0.357,1.334,2.2,1.8,2.0,9.0,15.0,27.0,5,0.667,1.0,0.8,1.2,1.2,1.5,1.143,1.571,-0.333,-0.4,-0.3,-0.428,2.0,3.0,8.0,-1,1657.14,1436.4,1.67,2.6,2.1,2.43,7.0,12.0,19.0,6,220.74,2,1,0,1,3,2,1
878090,2022-12-31,2022,La Liga,Villarreal,Valencia,2,1,2,0.333,1.0,0.6,1.4,0.6,1.0,1.071,0.714,-0.667,-0.8,-0.4,0.357,3.0,6.0,11.0,1,1.333,0.667,1.2,1.0,1.6,1.2,1.571,1.071,0.666,0.2,0.4,0.5,4.0,5.0,13.0,1,1529.54,1492.89,-1.33,-1.0,-0.8,-0.14,-1.0,1.0,-2.0,0,36.65,2,1,1,0,2,2,0
878088,2022-12-31,2022,La Liga,Real Sociedad,Osasuna,2,0,2,1.0,1.333,0.8,1.0,1.5,1.2,1.357,1.214,-0.333,-0.2,0.3,0.143,4.0,7.0,19.0,1,1.667,1.0,1.4,0.8,1.0,1.1,1.143,1.0,0.667,0.6,-0.1,0.143,6.0,10.0,14.0,-1,1558.52,1501.45,-1.0,-0.8,0.4,0.0,-2.0,-3.0,5.0,2,57.07,2,2,0,0,3,0,3
878098,2023-01-06,2022,La Liga,Elche,Celta Vigo,0,1,0,0.667,2.0,0.8,1.8,0.8,2.0,0.667,2.2,-1.333,-1.0,-1.2,-1.533,0.0,1.0,3.0,-4,0.667,1.0,0.8,1.4,0.7,1.7,1.0,1.8,-0.333,-0.6,-1.0,-0.8,2.0,3.0,6.0,0,1387.03,1446.69,-1.0,-0.4,-0.2,-0.73,-2.0,-2.0,-3.0,-4,-59.66,2,1,1,0,1,1,0
878100,2023-01-06,2022,La Liga,Valencia,Cadiz,0,1,0,1.667,1.0,1.2,1.2,1.6,1.2,1.533,1.133,0.667,0.0,0.4,0.4,4.0,4.0,13.0,-1,0.667,1.0,1.2,2.0,1.0,1.3,0.667,1.8,-0.333,-0.8,-0.3,-1.133,2.0,5.0,12.0,0,1483.94,1453.83,1.0,0.8,0.7,1.53,2.0,-1.0,1.0,-1,30.11,2,0,0,2,0,0,0
878094,2023-01-07,2022,La Liga,Mallorca,Valladolid,1,0,2,1.0,0.667,1.2,0.8,0.8,0.8,0.867,1.0,0.333,0.4,0.0,-0.133,6.0,10.0,14.0,-1,0.667,2.0,0.6,1.6,1.0,1.3,0.867,1.533,-1.333,-1.0,-0.3,-0.666,3.0,6.0,13.0,-2,1462.43,1481.12,1.67,1.4,0.3,0.53,3.0,4.0,1.0,1,-18.69,0,0,0,0,0,0,0
878095,2023-01-07,2022,La Liga,Espanyol,Girona,2,2,1,0.667,1.0,1.0,1.2,1.1,1.3,1.133,1.533,-0.333,-0.2,-0.2,-0.4,2.0,4.0,9.0,0,2.0,1.333,1.6,1.2,1.6,1.9,1.467,1.6,0.667,0.4,-0.3,-0.133,7.0,9.0,10.0,0,1442.02,1488.75,-1.0,-0.6,0.1,-0.27,-5.0,-5.0,-1.0,0,-46.73,0,0,0,0,0,0,0
878101,2023-01-07,2022,La Liga,Villarreal,Real Madrid,2,1,2,1.0,1.0,1.0,1.0,0.8,1.0,1.133,0.733,0.0,0.0,-0.2,0.4,6.0,9.0,14.0,2,2.0,1.333,2.0,1.2,2.0,0.9,2.333,0.933,0.667,0.8,1.1,1.4,6.0,10.0,23.0,2,1538.49,1677.54,-0.67,-0.8,-1.3,-1.0,0.0,-1.0,-9.0,0,-139.05,2,0,0,2,0,0,0
878096,2023-01-08,2022,La Liga,Almeria,Real Sociedad,0,2,0,0.667,1.0,1.2,1.2,1.3,1.7,1.133,1.533,-0.333,0.0,-0.4,-0.4,4.0,7.0,13.0,0,1.667,0.667,1.0,1.0,1.6,1.0,1.4,1.133,1.0,0.0,0.6,0.267,7.0,7.0,22.0,2,1481.85,1566.89,-1.33,0.0,-1.0,-0.67,-3.0,0.0,-9.0,-2,-85.04,0,0,0,0,0,0,0
878097,2023-01-08,2022,La Liga,Rayo Vallecano,Real Betis,1,2,0,1.667,1.333,2.2,1.0,1.7,1.3,1.467,1.2,0.334,1.2,0.4,0.267,5.0,11.0,16.0,0,0.333,1.333,0.8,1.2,0.9,0.9,1.133,0.8,-1.0,-0.4,0.0,0.333,2.0,5.0,13.0,0,1481.45,1556.91,1.33,1.6,0.4,-0.07,3.0,6.0,3.0,0,-75.46,2,0,1,1,3,4,-1
878099,2023-01-08,2022,La Liga,Sevilla,Getafe,2,1,2,1.0,1.333,0.8,1.6,0.8,1.3,0.933,1.533,-0.333,-0.8,-0.5,-0.6,2.0,2.0,8.0,0,0.667,0.333,0.8,0.4,1.0,0.8,0.933,1.333,0.334,0.4,0.2,-0.4,4.0,8.0,13.0,1,1516.65,1466.67,-0.67,-1.2,-0.7,-0.2,-2.0,-6.0,-5.0,-1,49.98,2,2,0,0,2,0,2
878093,2023-01-08,2022,La Liga,Atletico Madrid,Barcelona,0,1,0,1.0,0.667,1.4,1.2,1.4,1.0,1.533,0.933,0.333,0.2,0.4,0.6,4.0,7.0,17.0,1,1.667,0.667,2.0,0.4,1.9,0.5,2.267,0.4,1.0,1.6,1.4,1.867,7.0,13.0,25.0,0,1582.38,1651.52,-0.67,-1.4,-1.0,-1.27,-3.0,-6.0,-8.0,1,-69.14,2,1,1,0,4,4,0
878092,2023-01-09,2022,La Liga,Athletic Club,Osasuna,0,0,1,1.333,0.667,1.0,1.2,1.5,1.2,1.6,0.933,0.666,-0.2,0.3,0.667,4.0,7.0,15.0,0,1.0,1.667,1.2,1.2,0.9,1.3,1.067,1.067,-0.667,0.0,-0.4,0.0,3.0,7.0,11.0,-2,1533.35,1493.08,1.33,-0.2,0.7,0.67,1.0,0.0,4.0,2,40.27,2,2,0,0,5,1,4
878102,2023-01-13,2022,La Liga,Celta Vigo,Villarreal,1,1,1,0.667,0.333,0.8,1.2,0.8,1.4,1.0,1.688,0.334,-0.4,-0.6,-0.688,5.0,5.0,9.0,1,1.667,0.667,1.0,1.0,0.9,1.0,1.188,0.75,1.0,0.0,-0.1,0.438,9.0,9.0,16.0,3,1454.99,1552.29,-0.67,-0.4,-0.5,-1.13,-4.0,-4.0,-7.0,-2,-97.3,2,0,1,1,1,2,-1
878111,2023-01-14,2022,La Liga,Valladolid,Rayo Vallecano,0,1,0,0.0,2.0,0.4,1.8,1.0,1.3,0.812,1.5,-2.0,-1.4,-0.3,-0.688,0.0,3.0,13.0,-3,1.0,1.333,1.4,1.2,1.6,1.2,1.438,1.25,-0.333,0.2,0.4,0.188,2.0,8.0,16.0,-1,1470.58,1473.59,-1.67,-1.6,-0.7,-0.88,-2.0,-5.0,-3.0,-2,-3.01,0,0,0,0,0,0,0
878106,2023-01-14,2022,La Liga,Girona,Sevilla,2,1,2,2.0,1.667,1.8,1.4,1.7,1.9,1.5,1.625,0.333,0.4,-0.2,-0.125,5.0,9.0,11.0,0,1.333,1.333,1.0,1.2,0.9,1.3,1.0,1.5,0.0,-0.2,-0.4,-0.5,4.0,5.0,10.0,1,1487.41,1525.22,0.33,0.6,0.2,0.38,1.0,4.0,1.0,-1,-37.81,0,0,0,0,0,0,0
878109,2023-01-14,2022,La Liga,Osasuna,Mallorca,1,0,2,0.333,1.333,1.0,1.0,0.9,1.1,1.0,1.0,-1.0,0.0,-0.2,0.0,1.0,7.0,12.0,0,0.667,0.667,1.0,0.6,0.8,0.8,0.875,0.938,0.0,0.4,0.0,-0.063,6.0,10.0,14.0,1,1494.23,1472.97,-1.0,-0.4,-0.2,0.06,-5.0,-3.0,-2.0,-1,21.26,2,1,1,0,3,4,-1
878107,2023-01-14,2022,La Liga,Real Sociedad,Athletic Club,3,1,2,2.0,0.333,1.4,0.8,1.6,0.9,1.438,1.062,1.667,0.6,0.7,0.376,9.0,10.0,22.0,3,1.0,0.0,1.0,0.4,1.2,1.0,1.5,0.875,1.0,0.6,0.2,0.625,5.0,8.0,13.0,0,1574.49,1532.2,0.67,0.0,0.5,-0.25,4.0,2.0,9.0,3,42.29,2,0,1,1,1,5,-4
878110,2023-01-15,2022,La Liga,Getafe,Espanyol,1,2,0,1.0,1.0,0.8,0.6,0.9,1.0,0.938,1.375,0.0,0.2,-0.1,-0.437,3.0,7.0,10.0,-1,1.0,1.333,1.0,1.2,1.2,1.3,1.188,1.562,-0.333,-0.2,-0.1,-0.374,2.0,4.0,10.0,0,1458.1,1443.36,0.33,0.4,0.0,-0.06,1.0,3.0,0.0,-1,14.74,2,1,1,0,2,3,-1
878105,2023-01-15,2022,La Liga,Almeria,Atletico Madrid,1,1,1,0.667,1.0,1.0,1.2,1.3,1.8,1.062,1.562,-0.333,-0.2,-0.5,-0.5,4.0,7.0,13.0,-1,0.667,0.667,1.0,1.2,1.3,0.9,1.438,0.938,0.0,-0.2,0.4,0.5,3.0,4.0,17.0,-1,1474.25,1574.34,-0.33,0.0,-0.9,-1.0,1.0,3.0,-4.0,0,-100.09,0,0,0,0,0,0,0
878103,2023-01-16,2022,La Liga,Cadiz,Elche,1,1,1,1.0,1.0,1.2,1.0,1.0,1.3,0.688,1.688,0.0,0.2,-0.3,-1.0,4.0,8.0,12.0,1,0.333,1.667,0.4,1.6,0.8,1.8,0.625,2.125,-1.334,-1.2,-1.0,-1.5,0.0,0.0,3.0,-5,1464.69,1378.73,1.33,1.4,0.7,0.5,4.0,8.0,9.0,6,85.96,2,1,1,0,4,3,1
878118,2023-01-20,2022,La Liga,Mallorca,Celta Vigo,1,0,2,0.333,1.0,0.8,0.6,0.8,0.8,0.824,0.941,-0.667,0.2,0.0,-0.117,3.0,9.0,14.0,-1,1.0,0.667,0.8,0.8,0.8,1.5,1.0,1.647,0.333,0.0,-0.7,-0.647,5.0,6.0,7.0,0,1463.58,1457.72,-1.0,0.2,0.7,0.53,-2.0,3.0,7.0,-1,5.86,2,0,1,1,3,4,-1
878116,2023-01-21,2022,La Liga,Rayo Vallecano,Real Sociedad,0,2,0,1.333,1.333,1.4,1.2,1.5,1.1,1.412,1.176,0.0,0.2,0.4,0.236,4.0,8.0,16.0,1,2.333,0.333,2.0,0.6,1.4,0.7,1.529,1.059,2.0,1.4,0.7,0.47,9.0,13.0,22.0,4,1483.5,1583.28,-2.0,-1.2,-0.3,-0.23,-5.0,-5.0,-6.0,-3,-99.78,2,0,1,1,1,2,-1
878117,2023-01-21,2022,La Liga,Espanyol,Real Betis,1,0,2,1.667,1.333,1.2,1.2,1.2,1.2,1.235,1.529,0.334,0.0,0.0,-0.294,5.0,6.0,12.0,1,0.667,1.333,1.0,1.0,0.9,0.9,1.188,0.812,-0.666,0.0,0.0,0.376,4.0,8.0,13.0,1,1453.78,1564.77,1.0,0.0,0.0,-0.67,1.0,-2.0,-1.0,0,-110.99,2,0,1,1,3,6,-3
878113,2023-01-21,2022,La Liga,Atletico Madrid,Valladolid,3,0,2,1.0,0.667,0.8,0.8,1.2,1.0,1.412,0.941,0.333,0.0,0.2,0.471,4.0,5.0,15.0,0,0.0,1.333,0.4,1.6,0.7,1.2,0.765,1.471,-1.333,-1.2,-0.5,-0.706,0.0,3.0,10.0,-4,1571.54,1460.67,1.67,1.2,0.7,1.18,4.0,2.0,5.0,4,110.87,0,0,0,0,0,0,0
878119,2023-01-21,2022,La Liga,Sevilla,Cadiz,1,0,2,1.333,1.333,1.2,1.4,1.0,1.3,1.0,1.529,0.0,-0.2,-0.3,-0.529,4.0,5.0,10.0,-1,1.0,0.667,0.8,0.8,1.1,1.4,0.706,1.647,0.333,0.0,-0.3,-0.941,5.0,6.0,12.0,0,1514.14,1462.27,-0.33,-0.2,0.0,0.41,-1.0,-1.0,-2.0,-1,51.87,2,1,0,1,2,1,1
878121,2023-01-22,2022,La Liga,Villarreal,Girona,1,0,2,1.667,1.0,1.2,1.0,1.0,1.1,1.176,0.765,0.667,0.2,-0.1,0.411,7.0,10.0,16.0,0,2.0,1.667,2.0,1.4,1.6,1.5,1.529,1.588,0.333,0.6,0.1,-0.059,5.0,11.0,14.0,1,1549.56,1498.49,0.33,-0.4,-0.2,0.47,2.0,-1.0,2.0,-1,51.07,0,0,0,0,0,0,0
878115,2023-01-22,2022,La Liga,Elche,Osasuna,1,1,1,0.333,1.333,0.6,1.6,0.8,1.7,0.647,2.059,-1.0,-1.0,-0.9,-1.412,1.0,1.0,4.0,0,0.333,0.667,0.8,1.0,0.9,1.0,1.0,0.941,-0.334,-0.2,-0.1,0.059,4.0,7.0,14.0,1,1381.15,1503.62,-0.67,-0.8,-0.8,-1.47,-3.0,-6.0,-10.0,-1,-122.47,2,0,0,2,2,2,0
878114,2023-01-22,2022,La Liga,Barcelona,Getafe,1,0,2,1.333,0.667,1.4,0.4,1.7,0.5,2.188,0.375,0.666,1.0,1.2,1.813,7.0,13.0,25.0,1,1.333,1.333,0.8,1.0,0.8,0.9,0.941,1.412,0.0,-0.2,-0.1,-0.471,3.0,4.0,10.0,-2,1659.56,1447.68,0.67,1.2,1.3,2.28,4.0,9.0,15.0,3,211.88,2,1,0,1,2,1,1
878112,2023-01-22,2022,La Liga,Athletic Club,Real Madrid,0,2,0,0.333,1.0,1.0,1.0,0.9,1.3,1.471,1.0,-0.667,0.0,-0.4,0.471,2.0,5.0,10.0,-1,1.667,1.0,1.6,1.4,1.9,1.0,2.25,1.0,0.667,0.2,0.9,1.25,6.0,7.0,20.0,-1,1523.41,1663.74,-1.33,-0.2,-1.3,-0.78,-4.0,-2.0,-10.0,0,-140.33,2,0,2,0,1,3,-2
878120,2023-01-23,2022,La Liga,Valencia,Almeria,2,2,1,1.333,1.0,1.0,1.0,1.3,1.3,1.438,1.125,0.333,0.0,0.0,0.313,3.0,4.0,10.0,-2,0.667,1.333,0.6,1.2,1.4,1.5,1.059,1.529,-0.666,-0.6,-0.1,-0.47,2.0,5.0,14.0,0,1473.08,1477.05,1.0,0.6,0.1,0.78,1.0,-1.0,-4.0,-2,-3.97,0,0,0,0,0,0,0
878124,2023-01-27,2022,La Liga,Almeria,Espanyol,3,1,2,1.0,1.667,1.0,1.2,1.3,1.6,1.111,1.556,-0.667,-0.2,-0.3,-0.445,2.0,6.0,12.0,0,1.667,1.0,1.2,1.0,1.1,1.0,1.222,1.444,0.667,0.2,0.1,-0.222,7.0,8.0,14.0,2,1476.94,1466.87,-1.33,-0.4,-0.4,-0.22,-5.0,-2.0,-2.0,-2,10.07,0,0,0,0,0,0,0
878122,2023-01-28,2022,La Liga,Cadiz,Mallorca,2,0,2,0.667,0.667,0.8,1.0,0.9,1.3,0.667,1.611,0.0,-0.2,-0.4,-0.944,4.0,5.0,11.0,-1,0.667,0.333,0.6,0.6,0.8,0.7,0.833,0.889,0.334,0.0,0.1,-0.056,6.0,9.0,16.0,1,1453.75,1473.41,-0.33,-0.2,-0.5,-0.89,-2.0,-4.0,-5.0,-2,-19.66,2,0,1,1,2,3,-1
878127,2023-01-28,2022,La Liga,Girona,Barcelona,0,1,0,1.333,1.333,1.6,1.4,1.5,1.4,1.444,1.556,0.0,0.2,0.1,-0.112,4.0,8.0,14.0,-1,1.0,0.333,1.4,0.4,1.7,0.5,2.118,0.353,0.667,1.0,1.2,1.765,7.0,13.0,25.0,2,1489.95,1664.12,-0.67,-0.8,-1.1,-1.88,-3.0,-5.0,-11.0,-3,-174.17,0,0,0,0,0,0,0
