fixture_id,date,home_team,home_team_id,away_team,away_team_id,home_score,away_score,league_season,home_result,home_avg_goals_last_3,home_avg_goals_against_last_3,home_avg_goals_last_5,home_avg_goals_against_last_5,home_avg_goals_last_10,home_avg_goals_against_last_10,home_avg_goals_season,home_avg_goals_against_season,home_avg_scoring_last_3,home_avg_scoring_last_5,home_avg_scoring_last_10,home_avg_scoring_season,home_points_last_3,home_points_last_5,home_points_last_10,away_avg_goals_last_3,away_avg_goals_against_last_3,away_avg_goals_last_5,away_avg_goals_against_last_5,away_avg_goals_last_10,away_avg_goals_against_last_10,away_avg_goals_season,away_avg_goals_against_season,away_avg_scoring_last_3,away_avg_scoring_last_5,away_avg_scoring_last_10,away_avg_scoring_season,away_points_last_3,away_points_last_5,away_points_last_10,scoring_diff_last_3,scoring_diff_last_5,scoring_diff_last_10,scoring_diff_season,points_diff_last_3,points_diff_last_5,points_diff_last_10
878169,2023-02-27,Villarreal,533,Getafe,546,2,1,2022,2,1.0,2.667,0.8,1.8,1.0,1.4,1.091,1.0,-1.667,-1.0,-0.4,0.091,0.0,3.0,13.0,1.0,0.667,0.6,0.8,0.7,0.9,0.864,1.273,0.333,-0.2,-0.2,-0.409,5.0,5.0,9.0,-2.0,-0.8,-0.2,0.5,-5.0,-2.0,4.0
878180,2023-03-03,Real Sociedad,548,Cadiz,724,0,0,2022,1,1.333,1.333,0.8,1.0,1.5,0.7,1.391,1.0,0.0,-0.2,0.8,0.391,4.0,5.0,20.0,1.0,0.667,1.2,1.2,1.0,1.1,0.783,1.522,0.333,0.0,-0.1,-0.739,6.0,9.0,14.0,-0.333,-0.2,0.9,1.13,-2.0,-4.0,6.0
878175,2023-03-04,Getafe,546,Girona,547,3,2,2022,2,1.0,1.0,0.8,1.0,0.8,1.1,0.87,1.304,0.0,-0.2,-0.3,-0.434,4.0,5.0,8.0,3.0,2.0,2.0,1.4,1.8,1.4,1.565,1.522,1.0,0.6,0.4,0.043,6.0,9.0,17.0,-1.0,-0.8,-0.7,-0.477,-2.0,-4.0,-9.0
878176,2023-03-04,Almeria,723,Villarreal,533,0,2,2022,0,1.667,3.0,1.6,2.4,1.3,1.8,1.217,1.739,-1.333,-0.8,-0.5,-0.522,3.0,6.0,12.0,1.333,2.0,1.0,2.0,1.2,1.3,1.13,1.0,-0.667,-1.0,-0.1,0.13,3.0,3.0,16.0,-0.6659999999999999,0.19999999999999996,-0.4,-0.652,0.0,3.0,-4.0
878179,2023-03-04,Mallorca,798,Elche,797,0,1,2022,0,1.667,2.0,1.2,1.6,0.9,1.1,0.913,1.043,-0.333,-0.4,-0.2,-0.13,3.0,6.0,15.0,0.667,2.667,1.0,2.4,0.8,1.9,0.739,2.087,-2.0,-1.4,-1.1,-1.348,0.0,3.0,5.0,1.667,0.9999999999999999,0.9000000000000001,1.218,3.0,3.0,10.0
878172,2023-03-04,Atletico Madrid,530,Sevilla,536,6,1,2022,2,1.0,0.333,1.0,0.4,1.1,0.5,1.391,0.783,0.667,0.6,0.6,0.608,7.0,11.0,18.0,1.667,1.333,1.6,1.4,1.4,1.3,1.13,1.435,0.334,0.2,0.1,-0.305,4.0,7.0,14.0,0.333,0.39999999999999997,0.5,0.913,3.0,4.0,4.0
878174,2023-03-05,Real Betis,543,Real Madrid,541,0,0,2022,1,2.667,1.667,2.4,2.2,1.5,1.6,1.391,1.087,1.0,0.2,-0.1,0.304,9.0,9.0,16.0,2.333,0.333,1.8,0.4,1.6,0.5,2.043,0.783,2.0,1.4,1.1,1.26,7.0,10.0,20.0,-1.0,-1.2,-1.2000000000000002,-0.956,2.0,-1.0,-4.0
878177,2023-03-05,Rayo Vallecano,728,Athletic Club,531,0,0,2022,1,0.667,1.0,1.0,0.6,0.9,0.9,1.261,1.087,-0.333,0.4,0.0,0.174,2.0,8.0,13.0,1.333,1.667,1.6,1.4,1.2,1.2,1.435,1.13,-0.334,0.2,0.0,0.305,3.0,6.0,11.0,0.0010000000000000009,0.2,0.0,-0.131,-1.0,2.0,2.0
878181,2023-03-05,Valladolid,720,Espanyol,540,2,1,2022,2,0.333,1.667,0.6,1.0,0.3,1.5,0.696,1.435,-1.334,-0.4,-1.2,-0.739,1.0,7.0,7.0,1.667,1.333,1.4,1.6,1.3,1.3,1.261,1.478,0.334,-0.2,0.0,-0.217,6.0,7.0,15.0,-1.6680000000000001,-0.2,-1.2,-0.522,-5.0,0.0,-8.0
878173,2023-03-05,Barcelona,529,Valencia,532,1,0,2022,2,1.0,0.333,1.6,0.4,1.4,0.4,1.957,0.348,0.667,1.2,1.0,1.609,6.0,12.0,25.0,0.667,1.0,0.4,1.2,0.8,1.2,1.174,1.174,-0.333,-0.8,-0.4,0.0,3.0,3.0,7.0,1.0,2.0,1.4,1.609,3.0,9.0,18.0
878178,2023-03-06,Osasuna,727,Celta Vigo,538,0,0,2022,1,1.0,1.333,0.8,1.2,0.7,1.1,0.957,1.0,-0.333,-0.4,-0.4,-0.043,4.0,5.0,10.0,1.333,0.667,1.8,1.0,1.2,0.8,1.13,1.478,0.666,0.8,0.4,-0.348,4.0,10.0,16.0,-0.9990000000000001,-1.2000000000000002,-0.8,0.305,0.0,-5.0,-6.0
878186,2023-03-10,Cadiz,724,Getafe,546,2,2,2022,1,0.333,0.667,0.8,1.2,0.9,0.9,0.75,1.458,-0.334,-0.4,0.0,-0.708,4.0,7.0,15.0,1.667,1.333,1.4,1.2,1.1,1.2,0.958,1.333,0.334,0.2,-0.1,-0.375,6.0,8.0,11.0,-0.668,-0.6000000000000001,0.1,-0.33299999999999996,-2.0,-1.0,4.0
878189,2023-03-11,Real Madrid,541,Espanyol,540,3,1,2022,2,1.0,0.333,1.4,0.4,1.4,0.4,1.958,0.75,0.667,1.0,1.0,1.208,5.0,8.0,18.0,1.333,1.0,1.4,1.4,1.4,1.4,1.25,1.5,0.333,0.0,0.0,-0.25,6.0,7.0,15.0,0.334,1.0,1.0,1.458,-1.0,1.0,3.0
878184,2023-03-11,Elche,797,Valladolid,720,1,1,2022,1,1.0,1.333,1.2,1.8,0.8,1.7,0.75,2.0,-0.333,-0.6,-0.9,-1.25,3.0,6.0,8.0,1.0,2.0,0.8,1.2,0.5,1.3,0.75,1.417,-1.0,-0.4,-0.8,-0.667,3.0,7.0,10.0,0.667,-0.19999999999999996,-0.09999999999999998,-0.583,0.0,-1.0,-2.0
878183,2023-03-11,Celta Vigo,538,Rayo Vallecano,728,3,0,2022,2,1.333,0.333,1.6,1.0,1.2,0.8,1.083,1.417,1.0,0.6,0.4,-0.334,5.0,8.0,16.0,0.333,0.667,0.8,0.6,0.9,0.9,1.208,1.042,-0.334,0.2,0.0,0.166,2.0,6.0,13.0,1.334,0.39999999999999997,0.4,-0.5,3.0,2.0,3.0
878190,2023-03-11,Valencia,532,Osasuna,727,1,0,2022,2,0.333,0.667,0.4,1.0,0.5,1.3,1.125,1.167,-0.334,-0.6,-0.8,-0.042,3.0,3.0,4.0,1.0,1.333,0.8,1.0,0.6,0.9,0.917,0.958,-0.333,-0.2,-0.3,-0.041,4.0,6.0,11.0,-0.0010000000000000009,-0.39999999999999997,-0.5,-0.0010000000000000009,-1.0,-3.0,-7.0
878182,2023-03-12,Athletic Club,531,Barcelona,529,0,1,2022,0,0.667,1.333,1.6,1.2,0.9,1.2,1.375,1.083,-0.666,0.4,-0.3,0.292,1.0,7.0,9.0,1.0,0.333,1.4,0.2,1.3,0.3,1.917,0.333,0.667,1.2,1.0,1.584,6.0,12.0,25.0,-1.3330000000000002,-0.7999999999999999,-1.3,-1.292,-5.0,-5.0,-16.0
878188,2023-03-12,Villarreal,533,Real Betis,543,1,1,2022,1,2.0,1.667,1.4,1.8,1.3,1.3,1.167,0.958,0.333,-0.4,0.0,0.209,6.0,6.0,16.0,1.667,1.0,2.2,1.8,1.5,1.3,1.333,1.042,0.667,0.4,0.2,0.291,7.0,10.0,17.0,-0.334,-0.8,-0.2,-0.08199999999999999,-1.0,-4.0,-1.0
878185,2023-03-12,Mallorca,798,Real Sociedad,548,1,1,2022,1,1.667,1.667,1.2,1.4,0.8,1.2,0.875,1.042,0.0,-0.2,-0.4,-0.167,3.0,6.0,12.0,0.333,0.667,0.8,1.0,1.3,0.6,1.333,0.958,-0.334,-0.2,0.7,0.375,2.0,5.0,18.0,0.334,0.0,-1.1,-0.542,1.0,1.0,-6.0
878191,2023-03-12,Sevilla,536,Almeria,723,2,1,2022,2,1.333,3.333,1.2,2.6,1.4,1.7,1.125,1.625,-2.0,-1.4,-0.3,-0.5,1.0,4.0,14.0,1.0,2.667,1.0,2.6,1.2,2.0,1.167,1.75,-1.667,-1.6,-0.8,-0.583,3.0,3.0,9.0,-0.33299999999999996,0.20000000000000018,0.5,0.08299999999999996,-2.0,1.0,5.0
878187,2023-03-13,Girona,547,Atletico Madrid,530,0,1,2022,0,3.667,2.333,2.4,1.8,1.8,1.6,1.583,1.583,1.334,0.6,0.2,0.0,6.0,9.0,14.0,2.667,0.667,2.0,0.6,1.7,0.5,1.583,0.792,2.0,1.4,1.2,0.791,7.0,11.0,21.0,-0.6659999999999999,-0.7999999999999999,-1.0,-0.791,-1.0,-2.0,-7.0
878198,2023-03-17,Valladolid,720,Athletic Club,531,1,3,2022,0,1.0,1.667,0.8,1.4,0.6,1.2,0.76,1.4,-0.667,-0.6,-0.6,-0.64,4.0,5.0,11.0,0.667,1.333,0.8,1.2,0.9,1.3,1.32,1.08,-0.666,-0.4,-0.4,0.24,1.0,4.0,8.0,-0.0010000000000000009,-0.19999999999999996,-0.19999999999999996,-0.88,3.0,1.0,3.0
878197,2023-03-18,Almeria,723,Cadiz,724,1,1,2022,1,0.667,1.333,1.2,2.6,1.2,2.1,1.16,1.76,-0.666,-1.4,-0.9,-0.6,3.0,3.0,8.0,1.0,0.667,1.0,0.8,1.0,1.0,0.8,1.48,0.333,0.2,0.0,-0.68,5.0,8.0,15.0,-0.9990000000000001,-1.5999999999999999,-0.9,0.08000000000000007,-2.0,-5.0,-7.0
878201,2023-03-18,Rayo Vallecano,728,Girona,547,2,2,2022,1,0.0,1.333,0.4,1.2,0.7,1.0,1.16,1.12,-1.333,-0.8,-0.3,0.04,1.0,3.0,12.0,1.667,2.0,2.2,2.0,1.6,1.5,1.52,1.56,-0.333,0.2,0.1,-0.04,3.0,6.0,13.0,-1.0,-1.0,-0.4,0.08,-2.0,-3.0,-1.0
878199,2023-03-18,Espanyol,540,Celta Vigo,538,1,3,2022,0,1.333,2.0,1.4,1.8,1.4,1.6,1.24,1.56,-0.667,-0.4,-0.2,-0.32,3.0,6.0,14.0,2.0,0.0,1.4,0.4,1.4,0.7,1.16,1.36,2.0,1.0,0.7,-0.2,7.0,8.0,18.0,-2.667,-1.4,-0.8999999999999999,-0.12,-4.0,-2.0,-4.0
878192,2023-03-18,Atletico Madrid,530,Valencia,532,3,0,2022,2,2.667,0.667,2.0,0.4,1.6,0.5,1.56,0.76,2.0,1.6,1.1,0.8,7.0,13.0,21.0,0.667,0.333,0.6,0.8,0.5,1.1,1.12,1.12,0.334,-0.2,-0.6,0.0,6.0,6.0,7.0,1.666,1.8,1.7000000000000002,0.8,1.0,7.0,14.0
878194,2023-03-19,Real Betis,543,Mallorca,798,1,0,2022,2,1.333,1.0,1.8,1.2,1.6,1.4,1.32,1.04,0.333,0.6,0.2,0.28,5.0,11.0,17.0,0.667,1.333,1.2,1.6,0.9,1.1,0.88,1.04,-0.666,-0.4,-0.2,-0.16,1.0,4.0,13.0,0.9990000000000001,1.0,0.4,0.44000000000000006,4.0,7.0,4.0
878200,2023-03-19,Real Sociedad,548,Elche,797,2,0,2022,2,0.333,0.667,1.0,1.0,1.2,0.7,1.32,0.96,-0.334,0.0,0.5,0.36,2.0,6.0,16.0,1.333,1.333,0.8,1.8,0.9,1.6,0.76,1.96,0.0,-1.0,-0.7,-1.2,4.0,4.0,9.0,-0.334,1.0,1.2,1.56,-2.0,2.0,7.0
878196,2023-03-19,Osasuna,727,Villarreal,533,0,3,2022,0,1.0,1.0,0.6,1.0,0.6,0.8,0.88,0.96,0.0,-0.4,-0.2,-0.08,4.0,5.0,11.0,1.667,0.667,1.4,1.4,1.2,1.3,1.16,0.96,1.0,0.0,-0.1,0.2,7.0,7.0,14.0,-1.0,-0.4,-0.1,-0.28,-3.0,-2.0,-3.0
878195,2023-03-19,Getafe,546,Sevilla,536,2,0,2022,2,2.0,2.0,1.6,1.4,1.1,1.4,1.0,1.36,0.0,0.2,-0.3,-0.36,4.0,8.0,9.0,1.667,3.333,1.6,2.2,1.5,1.7,1.16,1.6,-1.666,-0.6,-0.2,-0.44,3.0,7.0,16.0,1.666,0.8,-0.09999999999999998,0.08000000000000002,1.0,1.0,-7.0
878193,2023-03-19,Barcelona,529,Real Madrid,541,2,1,2022,2,0.667,0.333,1.0,0.2,1.3,0.2,1.88,0.32,0.334,0.8,1.1,1.56,6.0,12.0,27.0,1.333,0.667,2.0,0.4,1.5,0.5,2.0,0.76,0.666,1.6,1.0,1.24,5.0,11.0,18.0,-0.332,-0.8,0.10000000000000009,0.32000000000000006,1.0,1.0,9.0
878204,2023-03-31,Mallorca,798,Osasuna,727,0,0,2022,1,0.333,1.0,1.2,1.4,0.8,1.2,0.846,1.038,-0.667,-0.2,-0.4,-0.192,1.0,4.0,10.0,0.0,1.333,0.6,1.6,0.6,1.1,0.846,1.038,-1.333,-1.0,-0.5,-0.192,1.0,4.0,10.0,0.6659999999999999,0.8,0.09999999999999998,0.0,0.0,0.0,0.0
878207,2023-04-01,Elche,797,Barcelona,529,0,4,2022,0,0.667,1.0,0.8,1.4,0.9,1.7,0.731,1.962,-0.333,-0.6,-0.8,-1.231,4.0,4.0,9.0,1.333,0.333,1.2,0.4,1.4,0.3,1.885,0.346,1.0,0.8,1.1,1.539,9.0,12.0,27.0,-1.333,-1.4,-1.9000000000000001,-2.77,-5.0,-8.0,-18.0
878205,2023-04-01,Cadiz,724,Sevilla,536,0,2,2022,0,1.0,1.0,0.8,1.0,1.0,1.1,0.808,1.462,0.0,-0.2,-0.1,-0.654,3.0,6.0,13.0,1.0,3.0,1.2,2.6,1.3,1.8,1.115,1.615,-2.0,-1.4,-0.5,-0.5,3.0,4.0,13.0,2.0,1.2,0.4,-0.15400000000000003,0.0,2.0,0.0
878208,2023-04-01,Girona,547,Espanyol,540,2,1,2022,2,1.333,2.0,2.6,2.0,1.6,1.5,1.538,1.577,-0.667,0.6,0.1,-0.039,1.0,7.0,13.0,1.0,2.667,1.2,1.8,1.3,1.7,1.231,1.615,-1.667,-0.6,-0.4,-0.384,0.0,6.0,13.0,1.0,1.2,0.5,0.34500000000000003,1.0,1.0,0.0
878202,2023-04-01,Athletic Club,531,Getafe,546,0,0,2022,1,1.0,0.667,1.0,1.2,1.2,1.4,1.385,1.077,0.333,-0.2,-0.2,0.308,4.0,4.0,10.0,2.333,1.333,1.8,1.2,1.2,1.2,1.038,1.308,1.0,0.6,0.0,-0.27,7.0,10.0,12.0,-0.667,-0.8,-0.2,0.5780000000000001,-3.0,-6.0,-2.0
878211,2023-04-02,Celta Vigo,538,Almeria,723,2,2,2022,1,2.0,0.333,2.0,0.4,1.6,0.8,1.231,1.346,1.667,1.6,0.8,-0.115,7.0,11.0,18.0,0.667,1.667,1.0,2.2,1.3,2.0,1.154,1.731,-1.0,-1.2,-0.7,-0.577,1.0,4.0,9.0,2.667,2.8,1.5,0.46199999999999997,6.0,7.0,9.0
878206,2023-04-02,Real Madrid,541,Valladolid,720,6,0,2022,2,1.333,1.0,1.4,0.8,1.5,0.5,1.962,0.808,0.333,0.6,1.0,1.154,4.0,8.0,18.0,1.333,1.667,1.0,2.0,0.7,1.4,0.769,1.462,-0.334,-1.0,-0.7,-0.693,4.0,4.0,11.0,0.667,1.6,1.7,1.847,0.0,4.0,7.0
878209,2023-04-02,Villarreal,533,Real Sociedad,548,2,0,2022,2,2.0,0.333,2.0,1.2,1.3,1.2,1.231,0.923,1.667,0.8,0.1,0.308,7.0,10.0,14.0,1.0,0.333,0.8,0.6,1.2,0.7,1.346,0.923,0.667,0.2,0.5,0.423,5.0,6.0,16.0,1.0,0.6000000000000001,-0.4,-0.11499999999999999,2.0,4.0,-2.0
878203,2023-04-02,Atletico Madrid,530,Real Betis,543,1,0,2022,2,3.333,0.333,2.4,0.4,1.9,0.4,1.615,0.731,3.0,2.0,1.5,0.884,9.0,13.0,24.0,0.667,0.333,1.4,0.8,1.5,1.3,1.308,1.0,0.334,0.6,0.2,0.308,5.0,11.0,17.0,2.666,1.4,1.3,0.5760000000000001,4.0,2.0,7.0
878210,2023-04-03,Valencia,532,Rayo Vallecano,728,1,1,2022,1,0.333,1.333,0.4,1.0,0.5,1.3,1.077,1.192,-1.0,-0.6,-0.8,-0.115,3.0,6.0,7.0,0.667,1.667,0.6,1.4,0.8,1.0,1.192,1.154,-1.0,-0.8,-0.2,0.038,2.0,3.0,13.0,0.0,0.20000000000000007,-0.6000000000000001,-0.153,1.0,3.0,-6.0
878218,2023-04-07,Sevilla,536,Celta Vigo,538,2,2,2022,1,1.333,1.0,1.4,2.4,1.4,1.6,1.148,1.556,0.333,-1.0,-0.2,-0.408,6.0,6.0,16.0,2.667,1.0,2.2,0.6,1.7,0.9,1.259,1.37,1.667,1.6,0.8,-0.111,7.0,11.0,18.0,-1.334,-2.6,-1.0,-0.297,-1.0,-5.0,-2.0
878219,2023-04-08,Osasuna,727,Elche,797,2,1,2022,2,0.0,1.333,0.6,1.2,0.5,1.1,0.815,1.0,-1.333,-0.6,-0.6,-0.185,1.0,5.0,8.0,0.333,2.333,0.8,2.0,0.8,2.0,0.704,2.037,-2.0,-1.2,-1.2,-1.333,1.0,4.0,8.0,0.667,0.6,0.6,1.148,0.0,1.0,0.0
878216,2023-04-08,Espanyol,540,Athletic Club,531,1,2,2022,0,1.0,2.667,1.2,2.2,1.2,1.8,1.222,1.63,-1.667,-1.0,-0.6,-0.408,0.0,3.0,10.0,1.0,0.667,1.0,1.0,1.1,1.1,1.333,1.037,0.333,0.0,0.0,0.296,4.0,5.0,11.0,-2.0,-1.0,-0.6,-0.704,-4.0,-2.0,-1.0
878221,2023-04-08,Real Sociedad,548,Getafe,546,2,0,2022,2,1.0,1.0,0.6,0.8,0.9,0.8,1.296,0.963,0.0,-0.2,0.1,0.333,4.0,5.0,13.0,1.333,0.667,1.6,1.2,1.1,1.0,1.0,1.259,0.666,0.4,0.1,-0.259,5.0,8.0,13.0,-0.666,-0.6000000000000001,0.0,0.5920000000000001,-1.0,-3.0,0.0
878214,2023-04-08,Real Madrid,541,Villarreal,533,2,3,2022,0,3.333,1.0,2.2,0.8,1.9,0.5,2.111,0.778,2.333,1.4,1.4,1.333,6.0,8.0,18.0,2.0,0.333,2.0,0.4,1.4,1.1,1.259,0.889,1.667,1.6,0.3,0.37,7.0,13.0,16.0,0.6660000000000001,-0.20000000000000018,1.0999999999999999,0.963,-1.0,-5.0,2.0
878220,2023-04-09,Valladolid,720,Mallorca,798,3,3,2022,1,0.667,3.333,0.8,2.8,0.7,1.9,0.741,1.63,-2.666,-2.0,-1.2,-0.889,1.0,4.0,11.0,0.333,0.667,0.4,1.0,0.8,1.1,0.815,1.0,-0.334,-0.6,-0.3,-0.185,2.0,2.0,11.0,-2.332,-1.4,-0.8999999999999999,-0.704,-1.0,2.0,0.0
878213,2023-04-09,Real Betis,543,Cadiz,724,0,2,2022,0,0.667,0.667,1.0,0.8,1.5,1.3,1.259,1.0,0.0,0.2,0.2,0.259,4.0,8.0,17.0,1.0,1.667,0.8,1.0,0.9,1.2,0.778,1.481,-0.667,-0.2,-0.3,-0.703,2.0,6.0,12.0,0.667,0.4,0.5,0.962,2.0,2.0,5.0
878215,2023-04-09,Almeria,723,Valencia,532,2,1,2022,2,1.333,1.667,1.0,1.4,1.4,2.1,1.185,1.741,-0.334,-0.4,-0.7,-0.556,2.0,5.0,9.0,0.667,1.333,0.6,1.0,0.4,1.2,1.074,1.185,-0.666,-0.4,-0.8,-0.111,4.0,7.0,7.0,0.332,0.0,0.10000000000000009,-0.44500000000000006,-2.0,-2.0,2.0
878217,2023-04-09,Rayo Vallecano,728,Atletico Madrid,530,1,2,2022,0,1.0,2.0,0.6,1.4,0.8,1.1,1.185,1.148,-1.0,-0.8,-0.3,0.037,2.0,3.0,11.0,1.667,0.0,2.4,0.4,1.9,0.3,1.593,0.704,1.667,2.0,1.6,0.889,9.0,13.0,26.0,-2.667,-2.8,-1.9000000000000001,-0.852,-7.0,-10.0,-15.0
878212,2023-04-10,Barcelona,529,Girona,547,0,0,2022,1,2.333,0.333,1.6,0.4,1.7,0.3,1.963,0.333,2.0,1.2,1.4,1.63,9.0,12.0,27.0,1.333,1.333,1.8,1.8,1.6,1.5,1.556,1.556,0.0,0.0,0.1,0.0,4.0,7.0,13.0,2.0,1.2,1.2999999999999998,1.63,5.0,5.0,14.0
878229,2023-04-14,Rayo Vallecano,728,Osasuna,727,2,1,2022,2,1.333,1.667,0.8,1.6,0.9,1.1,1.179,1.179,-0.334,-0.8,-0.2,0.0,2.0,3.0,11.0,0.667,1.333,0.4,1.0,0.6,1.1,0.857,1.0,-0.666,-0.6,-0.5,-0.143,4.0,5.0,10.0,0.332,-0.20000000000000007,0.3,0.143,-2.0,-2.0,1.0
878226,2023-04-15,Villarreal,533,Valladolid,720,1,2,2022,0,2.667,0.667,2.2,0.6,1.6,1.3,1.321,0.929,2.0,1.6,0.3,0.392,9.0,13.0,16.0,1.333,4.0,1.4,2.8,1.0,1.9,0.821,1.679,-2.667,-1.4,-0.9,-0.858,1.0,5.0,12.0,4.667,3.0,1.2,1.25,8.0,8.0,4.0
878222,2023-04-15,Athletic Club,531,Real Sociedad,548,2,0,2022,2,1.667,0.667,1.0,0.6,1.3,1.0,1.357,1.036,1.0,0.4,0.3,0.321,7.0,8.0,14.0,1.333,0.667,1.0,0.6,0.9,0.8,1.321,0.929,0.666,0.4,0.1,0.392,6.0,8.0,13.0,0.33399999999999996,0.0,0.19999999999999998,-0.07100000000000001,1.0,0.0,1.0
878223,2023-04-15,Real Betis,543,Espanyol,540,3,1,2022,2,0.333,1.0,0.4,0.8,1.4,1.5,1.214,1.036,-0.667,-0.4,-0.1,0.178,3.0,5.0,14.0,1.0,2.333,1.0,2.4,1.2,2.0,1.214,1.643,-1.333,-1.4,-0.8,-0.429,0.0,0.0,7.0,0.6659999999999999,0.9999999999999999,0.7000000000000001,0.607,3.0,5.0,7.0
878225,2023-04-15,Cadiz,724,Real Madrid,541,0,2,2022,0,1.0,1.0,1.0,1.0,1.1,1.1,0.821,1.429,0.0,0.0,0.0,-0.608,4.0,6.0,15.0,3.0,1.667,2.4,1.2,2.1,0.8,2.107,0.857,1.333,1.2,1.3,1.25,3.0,7.0,17.0,-1.333,-1.2,-1.3,-1.858,1.0,-1.0,-2.0
878228,2023-04-16,Girona,547,Elche,797,2,0,2022,2,1.333,1.0,1.2,1.4,1.6,1.4,1.5,1.5,0.333,-0.2,0.2,0.0,5.0,5.0,14.0,0.333,2.667,0.6,1.8,0.8,2.1,0.714,2.036,-2.334,-1.2,-1.3,-1.322,0.0,4.0,7.0,2.6670000000000003,1.0,1.5,1.322,5.0,1.0,7.0
878227,2023-04-16,Getafe,546,Barcelona,529,0,0,2022,1,0.667,0.667,1.4,1.2,1.1,1.1,0.964,1.286,0.0,0.2,0.0,-0.322,4.0,8.0,13.0,2.0,0.333,1.6,0.2,1.6,0.3,1.893,0.321,1.667,1.4,1.3,1.572,7.0,13.0,25.0,-1.667,-1.2,-1.3,-1.8940000000000001,-3.0,-5.0,-12.0
878231,2023-04-16,Atletico Madrid,530,Almeria,723,2,1,2022,2,2.0,0.333,2.6,0.4,1.8,0.4,1.607,0.714,1.667,2.2,1.4,0.893,9.0,15.0,26.0,1.667,1.333,1.2,1.6,1.4,2.0,1.214,1.714,0.334,-0.4,-0.6,-0.5,5.0,5.0,11.0,1.333,2.6,2.0,1.393,4.0,10.0,15.0
878230,2023-04-16,Valencia,532,Sevilla,536,0,2,2022,0,0.667,2.0,0.6,1.4,0.5,1.3,1.071,1.214,-1.333,-0.8,-0.8,-0.143,1.0,4.0,7.0,1.333,1.333,1.4,2.2,1.5,1.8,1.179,1.571,0.0,-0.8,-0.3,-0.392,4.0,7.0,14.0,-1.333,0.0,-0.5,0.24900000000000003,-3.0,-3.0,-7.0
878224,2023-04-17,Celta Vigo,538,Mallorca,798,0,1,2022,0,2.333,1.667,2.0,1.0,1.9,1.0,1.286,1.393,0.666,1.0,0.9,-0.107,5.0,9.0,19.0,1.0,1.333,0.8,1.2,1.0,1.4,0.893,1.071,-0.333,-0.4,-0.4,-0.178,2.0,3.0,9.0,0.9990000000000001,1.4,1.3,0.071,3.0,6.0,10.0
878239,2023-04-21,Espanyol,540,Cadiz,724,0,0,2022,1,1.0,2.333,1.0,2.6,1.2,2.0,1.207,1.69,-1.333,-1.6,-0.8,-0.483,0.0,0.0,7.0,0.667,1.333,1.0,1.4,0.9,1.3,0.793,1.448,-0.666,-0.4,-0.4,-0.655,3.0,5.0,12.0,-0.6669999999999999,-1.2000000000000002,-0.4,0.17200000000000004,-3.0,-5.0,-5.0
878236,2023-04-22,Osasuna,727,Real Betis,543,3,2,2022,2,1.0,1.0,0.6,1.4,0.7,1.2,0.862,1.034,0.0,-0.8,-0.5,-0.172,4.0,4.0,10.0,1.0,1.333,1.0,1.0,1.6,1.4,1.276,1.034,-0.333,0.0,0.2,0.242,3.0,7.0,17.0,0.333,-0.8,-0.7,-0.414,1.0,-3.0,-7.0
878234,2023-04-22,Almeria,723,Athletic Club,531,1,2,2022,0,1.667,1.667,1.4,1.6,1.2,2.1,1.207,1.724,0.0,-0.2,-0.9,-0.517,4.0,5.0,8.0,1.333,0.333,1.4,0.6,1.5,0.9,1.379,1.0,1.0,0.8,0.6,0.379,7.0,10.0,17.0,-1.0,-1.0,-1.5,-0.896,-3.0,-5.0,-9.0
878240,2023-04-22,Real Sociedad,548,Rayo Vallecano,728,2,1,2022,2,0.667,1.333,1.0,1.0,0.9,1.0,1.276,0.966,-0.666,0.0,-0.1,0.31,3.0,7.0,12.0,1.333,1.333,1.2,1.8,1.0,1.2,1.207,1.172,0.0,-0.6,-0.2,0.035,4.0,5.0,11.0,-0.666,0.6,0.1,0.275,-1.0,2.0,1.0
878241,2023-04-22,Valladolid,720,Girona,547,1,0,2022,2,1.667,3.333,1.4,2.8,1.1,2.0,0.862,1.655,-1.666,-1.4,-0.9,-0.793,4.0,5.0,12.0,1.333,0.333,1.2,0.8,1.8,1.3,1.517,1.448,1.0,0.4,0.5,0.069,7.0,8.0,17.0,-2.666,-1.7999999999999998,-1.4,-0.8620000000000001,-3.0,-3.0,-5.0
878237,2023-04-22,Real Madrid,541,Celta Vigo,538,2,0,2022,2,3.333,1.0,2.8,1.2,2.1,0.8,2.103,0.828,2.333,1.6,1.3,1.275,6.0,9.0,17.0,1.333,1.667,2.0,1.2,1.8,1.1,1.241,1.379,-0.334,0.8,0.7,-0.138,2.0,8.0,16.0,2.6670000000000003,0.8,0.6000000000000001,1.4129999999999998,4.0,1.0,1.0
878233,2023-04-23,Sevilla,536,Villarreal,533,2,1,2022,2,2.0,0.667,1.6,1.0,1.4,1.8,1.207,1.517,1.333,0.6,-0.4,-0.31,7.0,10.0,14.0,2.0,1.333,2.0,1.0,1.7,1.4,1.31,0.966,0.667,1.0,0.3,0.344,6.0,10.0,16.0,0.6659999999999999,-0.4,-0.7,-0.6539999999999999,1.0,0.0,-2.0
